State,County,Month,AvgDailyMaxAirTempF,AvgDailyMinAirTempF
51,"Amelia County, VA",9,79.85,61.36
51,"Amelia County, VA",10,69.6,49.19
51,"Amelia County, VA",11,59.08,40.15
51,"Amelia County, VA",12,48.1,31.75
51,"Amelia County, VA",,67.22,48.69
51,"Amherst County, VA",1,42.16,27.61
51,"Amherst County, VA",2,45.78,29.72
51,"Amherst County, VA",3,54.49,37.22
51,"Amherst County, VA",4,64.25,46.07
51,"Amherst County, VA",5,72.28,54.67
51,"Amherst County, VA",6,80.66,64.02
51,"Amherst County, VA",7,84.92,68.78
51,"Amherst County, VA",8,84.5,67.98
51,"Amherst County, VA",9,77.45,60.54
51,"Amherst County, VA",10,66.69,49.03
51,"Amherst County, VA",11,56.17,39.79
51,"Amherst County, VA",12,45.34,31.18
51,"Amherst County, VA",,64.64,48.14
51,"Appomattox County, VA",1,43.58,27.81
51,"Appomattox County, VA",2,47.26,29.83
51,"Appomattox County, VA",3,56.17,37.34
51,"Appomattox County, VA",4,65.87,45.97
51,"Appomattox County, VA",5,73.83,54.7
51,"Appomattox County, VA",6,82.32,64.39
51,"Appomattox County, VA",7,86.61,69.44
51,"Appomattox County, VA",8,86,68.55
51,"Appomattox County, VA",9,78.89,60.82
51,"Appomattox County, VA",10,68.3,48.86
51,"Appomattox County, VA",11,57.78,39.59
51,"Appomattox County, VA",12,46.78,31.19
51,"Appomattox County, VA",,66.2,48.3
51,"Arlington County, VA",1,39.81,26.92
51,"Arlington County, VA",2,43.15,28.33
51,"Arlington County, VA",3,52.56,35.2
51,"Arlington County, VA",4,63.34,43.77
51,"Arlington County, VA",5,72.02,52.54
51,"Arlington County, VA",6,80.82,62.26
51,"Arlington County, VA",7,86.17,68.37
51,"Arlington County, VA",8,85.24,67.47
51,"Arlington County, VA",9,78.26,59.88
51,"Arlington County, VA",10,66.2,48.08
51,"Arlington County, VA",11,55.12,38.89
51,"Arlington County, VA",12,43.9,30.88
51,"Arlington County, VA",,63.98,46.97
51,"Augusta County, VA",1,38.23,23.88
51,"Augusta County, VA",2,41.64,26.11
51,"Augusta County, VA",3,50.26,33.4
51,"Augusta County, VA",4,60.25,42.43
51,"Augusta County, VA",5,68.26,50.88
51,"Augusta County, VA",6,76.6,59.84
51,"Augusta County, VA",7,80.79,64.34
51,"Augusta County, VA",8,80.49,63.67
51,"Augusta County, VA",9,73.71,56.52
51,"Augusta County, VA",10,62.98,45.31
51,"Augusta County, VA",11,52.6,36.29
51,"Augusta County, VA",12,41.86,27.71
51,"Augusta County, VA",,60.72,44.28
51,"Bath County, VA",1,37.14,22.44
51,"Bath County, VA",2,40.5,24.7
51,"Bath County, VA",3,49.19,32.32
51,"Bath County, VA",4,59.22,41.49
51,"Bath County, VA",5,67.08,49.7
51,"Bath County, VA",6,75.01,58.38
51,"Bath County, VA",7,79.03,62.82
51,"Bath County, VA",8,78.73,62.09
51,"Bath County, VA",9,72.38,55.05
51,"Bath County, VA",10,62.07,44.09
51,"Bath County, VA",11,51.61,35.08
51,"Bath County, VA",12,40.85,26.7
51,"Bath County, VA",,59.49,42.99
51,"Bedford County, VA",1,42.4,27.79
51,"Bedford County, VA",2,46.06,29.7
51,"Bedford County, VA",3,54.77,37.26
51,"Bedford County, VA",4,64.57,46.02
51,"Bedford County, VA",5,72.67,54.64
51,"Bedford County, VA",6,80.96,64.02
51,"Bedford County, VA",7,85.09,68.68
51,"Bedford County, VA",8,84.56,67.89
51,"Bedford County, VA",9,77.59,60.53
51,"Bedford County, VA",10,66.95,48.96
51,"Bedford County, VA",11,56.21,39.57
51,"Bedford County, VA",12,45.31,31.2
51,"Bedford County, VA",,64.85,48.11
51,"Bland County, VA",1,37.98,23.48
51,"Bland County, VA",2,41.4,25.79
51,"Bland County, VA",3,49.7,33.06
51,"Bland County, VA",4,58.71,41.81
51,"Bland County, VA",5,66.76,50.29
51,"Bland County, VA",6,74.27,58.72
51,"Bland County, VA",7,77.72,62.79
51,"Bland County, VA",8,77.44,61.84
51,"Bland County, VA",9,71.58,55.08
51,"Bland County, VA",10,61.55,44.33
51,"Bland County, VA",11,51.65,35.35
51,"Bland County, VA",12,41.3,26.87
51,"Bland County, VA",,59.25,43.37
51,"Botetourt County, VA",1,40.53,26.04
51,"Botetourt County, VA",2,44.06,28
51,"Botetourt County, VA",3,52.84,35.63
51,"Botetourt County, VA",4,62.63,44.48
51,"Botetourt County, VA",5,70.6,52.78
51,"Botetourt County, VA",6,78.62,61.74
51,"Botetourt County, VA",7,82.68,66.19
51,"Botetourt County, VA",8,82.42,65.5
51,"Botetourt County, VA",9,75.84,58.44
51,"Botetourt County, VA",10,65.33,47.22
51,"Botetourt County, VA",11,54.65,37.94
51,"Botetourt County, VA",12,43.82,29.69
51,"Botetourt County, VA",,62.92,46.23
51,"Brunswick County, VA",1,46,29.24
51,"Brunswick County, VA",2,49.64,31.09
51,"Brunswick County, VA",3,57.98,38.09
51,"Brunswick County, VA",4,67.39,46.62
51,"Brunswick County, VA",5,75.18,55.42
51,"Brunswick County, VA",6,83.79,65.26
51,"Brunswick County, VA",7,88.29,70.93
51,"Brunswick County, VA",8,87.33,69.78
51,"Brunswick County, VA",9,80.56,62.17
51,"Brunswick County, VA",10,70,49.62
51,"Brunswick County, VA",11,60.1,40.56
51,"Brunswick County, VA",12,49.53,32.38
51,"Brunswick County, VA",,68.07,49.35
51,"Buchanan County, VA",1,40.47,26.48
51,"Buchanan County, VA",2,44.34,29.13
51,"Buchanan County, VA",3,53.18,36.46
51,"Buchanan County, VA",4,62.36,45.15
51,"Buchanan County, VA",5,70,53.66
51,"Buchanan County, VA",6,77.12,62.03
51,"Buchanan County, VA",7,80.55,66.31
51,"Buchanan County, VA",8,80.43,65.42
51,"Buchanan County, VA",9,74.78,58.1
51,"Buchanan County, VA",10,64.93,47.39
51,"Buchanan County, VA",11,54.61,38.54
51,"Buchanan County, VA",12,43.9,29.91
51,"Buchanan County, VA",,62.3,46.63
51,"Buckingham County, VA",1,43.5,27.65
51,"Buckingham County, VA",2,47.2,29.74
51,"Buckingham County, VA",3,56.19,37.09
51,"Buckingham County, VA",4,66.15,45.84
51,"Buckingham County, VA",5,73.9,54.41
51,"Buckingham County, VA",6,82.44,64.17
51,"Buckingham County, VA",7,86.95,69.46
51,"Buckingham County, VA",8,86.29,68.51
51,"Buckingham County, VA",9,79.18,60.74
51,"Buckingham County, VA",10,68.63,48.69
51,"Buckingham County, VA",11,57.98,39.59
51,"Buckingham County, VA",12,46.9,31.19
51,"Buckingham County, VA",,66.36,48.18
51,"Campbell County, VA",1,43.86,28.45
51,"Campbell County, VA",2,47.53,30.43
51,"Campbell County, VA",3,56.35,37.95
51,"Campbell County, VA",4,66.01,46.6
51,"Campbell County, VA",5,74.09,55.41
51,"Campbell County, VA",6,82.46,64.99
51,"Campbell County, VA",7,86.65,69.92
51,"Campbell County, VA",8,86.09,69.1
51,"Campbell County, VA",9,78.97,61.43
51,"Campbell County, VA",10,68.38,49.56
51,"Campbell County, VA",11,57.85,40.2
51,"Campbell County, VA",12,46.96,31.81
51,"Campbell County, VA",,66.35,48.91
51,"Caroline County, VA",1,43,27.74
51,"Caroline County, VA",2,46.4,29.29
51,"Caroline County, VA",3,55.51,36.27
51,"Caroline County, VA",4,65.85,44.97
51,"Caroline County, VA",5,73.66,53.35
51,"Caroline County, VA",6,82.21,63.25
51,"Caroline County, VA",7,87.03,69.24
51,"Caroline County, VA",8,86.08,68.15
51,"Caroline County, VA",9,79.25,60.42
51,"Caroline County, VA",10,68.61,48.47
51,"Caroline County, VA",11,57.96,39.49
51,"Caroline County, VA",12,46.77,31.38
51,"Caroline County, VA",,66.12,47.76
51,"Carroll County, VA",1,39.82,24.51
51,"Carroll County, VA",2,43.17,26.78
51,"Carroll County, VA",3,51.23,34.13
51,"Carroll County, VA",4,60.37,42.73
51,"Carroll County, VA",5,68.59,51.21
51,"Carroll County, VA",6,76.25,59.84
51,"Carroll County, VA",7,79.78,64.03
51,"Carroll County, VA",8,79.38,63.19
51,"Carroll County, VA",9,73.1,56.25
51,"Carroll County, VA",10,62.97,45.21
51,"Carroll County, VA",11,52.87,36.04
51,"Carroll County, VA",12,42.88,27.81
51,"Carroll County, VA",,60.95,44.4
51,"Charles City County, VA",1,45.55,28.7
51,"Charles City County, VA",2,48.92,30.24
51,"Charles City County, VA",3,57.49,37.12
51,"Charles City County, VA",4,67.37,45.55
51,"Charles City County, VA",5,74.96,54.04
51,"Charles City County, VA",6,83.34,64.07
51,"Charles City County, VA",7,87.93,70.34
51,"Charles City County, VA",8,86.59,68.91
51,"Charles City County, VA",9,80.17,61.57
51,"Charles City County, VA",10,70.08,49.24
51,"Charles City County, VA",11,59.95,40.33
51,"Charles City County, VA",12,49.22,32.23
51,"Charles City County, VA",,67.72,48.62
51,"Charlotte County, VA",1,44.71,28.69
51,"Charlotte County, VA",2,48.38,30.69
51,"Charlotte County, VA",3,57.24,38.13
51,"Charlotte County, VA",4,66.87,46.67
51,"Charlotte County, VA",5,74.76,55.54
51,"Charlotte County, VA",6,83.2,65.27
51,"Charlotte County, VA",7,87.37,70.38
51,"Charlotte County, VA",8,86.7,69.53
51,"Charlotte County, VA",9,79.63,61.79
51,"Charlotte County, VA",10,69.21,49.69
51,"Charlotte County, VA",11,58.82,40.37
51,"Charlotte County, VA",12,47.99,32.05
51,"Charlotte County, VA",,67.16,49.16
51,"Chesterfield County, VA",1,44.63,28
51,"Chesterfield County, VA",2,48.21,29.66
51,"Chesterfield County, VA",3,57.03,36.65
51,"Chesterfield County, VA",4,67.1,45.39
51,"Chesterfield County, VA",5,74.69,53.84
51,"Chesterfield County, VA",6,83.15,63.83
51,"Chesterfield County, VA",7,87.74,69.88
51,"Chesterfield County, VA",8,86.7,68.58
51,"Chesterfield County, VA",9,79.93,60.86
51,"Chesterfield County, VA",10,69.6,48.48
51,"Chesterfield County, VA",11,59.21,39.6
51,"Chesterfield County, VA",12,48.22,31.45
51,"Chesterfield County, VA",,67.27,48.11
51,"Clarke County, VA",1,38.12,24.91
51,"Clarke County, VA",2,41.64,26.88
51,"Clarke County, VA",3,51.28,34.32
51,"Clarke County, VA",4,62.39,43.69
51,"Clarke County, VA",5,70.99,52.49
51,"Clarke County, VA",6,79.81,62.09
51,"Clarke County, VA",7,84.65,67.36
51,"Clarke County, VA",8,84.07,66.41
51,"Clarke County, VA",9,77.01,58.91
51,"Clarke County, VA",10,65.07,47.24
51,"Clarke County, VA",11,53.7,37.87
51,"Clarke County, VA",12,42.16,29.11
51,"Clarke County, VA",,62.67,46.03
51,"Craig County, VA",1,38.18,23.55
51,"Craig County, VA",2,41.76,25.56
51,"Craig County, VA",3,50.64,33.31
51,"Craig County, VA",4,60.46,42.18
51,"Craig County, VA",5,68.29,50.42
51,"Craig County, VA",6,76.14,59.27
51,"Craig County, VA",7,80.02,63.65
51,"Craig County, VA",8,79.82,62.93
51,"Craig County, VA",9,73.46,55.9
51,"Craig County, VA",10,63.22,44.76
51,"Craig County, VA",11,52.54,35.55
51,"Craig County, VA",12,41.7,27.2
51,"Craig County, VA",,60.61,43.78
51,"Culpeper County, VA",1,41.04,27.01
51,"Culpeper County, VA",2,44.59,28.88
51,"Culpeper County, VA",3,53.89,36.04
51,"Culpeper County, VA",4,64.38,45.08
51,"Culpeper County, VA",5,72.59,53.63
51,"Culpeper County, VA",6,81.28,63.24
51,"Culpeper County, VA",7,85.97,68.56
51,"Culpeper County, VA",8,85.42,67.66
51,"Culpeper County, VA",9,78.31,60.02
51,"Culpeper County, VA",10,67,48.25
51,"Culpeper County, VA",11,56.11,39.15
51,"Culpeper County, VA",12,44.79,30.72
51,"Culpeper County, VA",,64.7,47.44
51,"Cumberland County, VA",1,44.16,28
51,"Cumberland County, VA",2,47.87,30
51,"Cumberland County, VA",3,56.79,37.23
51,"Cumberland County, VA",4,66.87,45.98
51,"Cumberland County, VA",5,74.45,54.52
51,"Cumberland County, VA",6,83,64.37
51,"Cumberland County, VA",7,87.65,69.94
51,"Cumberland County, VA",8,86.76,68.83
51,"Cumberland County, VA",9,79.78,61.06
51,"Cumberland County, VA",10,69.41,48.92
51,"Cumberland County, VA",11,58.73,39.87
51,"Cumberland County, VA",12,47.66,31.5
51,"Cumberland County, VA",,67.02,48.44
51,"Dickenson County, VA",1,40.46,26.47
51,"Dickenson County, VA",2,44.33,29.18
51,"Dickenson County, VA",3,53.1,36.45
51,"Dickenson County, VA",4,62.13,45.04
51,"Dickenson County, VA",5,69.79,53.58
51,"Dickenson County, VA",6,76.91,61.94
51,"Dickenson County, VA",7,80.44,66.21
51,"Dickenson County, VA",8,80.24,65.26
51,"Dickenson County, VA",9,74.59,57.99
51,"Dickenson County, VA",10,64.66,47.29
51,"Dickenson County, VA",11,54.41,38.44
51,"Dickenson County, VA",12,43.83,29.86
51,"Dickenson County, VA",,62.15,46.56
51,"Dinwiddie County, VA",1,45.31,28.77
51,"Dinwiddie County, VA",2,48.92,30.58
51,"Dinwiddie County, VA",3,57.51,37.56
51,"Dinwiddie County, VA",4,67.19,46.26
51,"Dinwiddie County, VA",5,74.91,54.89
51,"Dinwiddie County, VA",6,83.42,64.78
51,"Dinwiddie County, VA",7,87.91,70.6
51,"Dinwiddie County, VA",8,86.87,69.33
51,"Dinwiddie County, VA",9,80.12,61.7
51,"Dinwiddie County, VA",10,69.77,49.39
51,"Dinwiddie County, VA",11,59.69,40.42
51,"Dinwiddie County, VA",12,48.89,32.1
51,"Dinwiddie County, VA",,67.63,48.96
51,"Essex County, VA",1,43.51,28.34
51,"Essex County, VA",2,46.71,29.81
51,"Essex County, VA",3,55.47,36.31
51,"Essex County, VA",4,65.56,44.67
51,"Essex County, VA",5,73.5,53.15
51,"Essex County, VA",6,82.04,63.15
51,"Essex County, VA",7,86.76,69.38
51,"Essex County, VA",8,85.58,68.29
51,"Essex County, VA",9,79.07,60.96
51,"Essex County, VA",10,68.62,49.21
51,"Essex County, VA",11,58.35,40.2
51,"Essex County, VA",12,47.44,32.14
51,"Essex County, VA",,66.14,48.06
51,"Fairfax County, VA",1,40.08,26.48
51,"Fairfax County, VA",2,43.45,28.05
51,"Fairfax County, VA",3,52.96,35.21
51,"Fairfax County, VA",4,63.55,43.87
51,"Fairfax County, VA",5,72.22,52.6
51,"Fairfax County, VA",6,80.95,62.34
51,"Fairfax County, VA",7,85.93,68.26
51,"Fairfax County, VA",8,85.07,67.3
51,"Fairfax County, VA",9,78.02,59.6
51,"Fairfax County, VA",10,66.28,47.68
51,"Fairfax County, VA",11,55.43,38.58
51,"Fairfax County, VA",12,44.13,30.3
51,"Fairfax County, VA",,64.1,46.78
51,"Fauquier County, VA",1,40.03,26.21
51,"Fauquier County, VA",2,43.53,28.06
51,"Fauquier County, VA",3,52.96,35.27
51,"Fauquier County, VA",4,63.59,44.31
51,"Fauquier County, VA",5,71.94,52.98
51,"Fauquier County, VA",6,80.67,62.63
51,"Fauquier County, VA",7,85.52,68.09
51,"Fauquier County, VA",8,84.85,67.12
51,"Fauquier County, VA",9,77.75,59.48
51,"Fauquier County, VA",10,66.25,47.75
51,"Fauquier County, VA",11,55.28,38.54
51,"Fauquier County, VA",12,43.96,30.08
51,"Fauquier County, VA",,63.95,46.8
51,"Floyd County, VA",1,38.8,23.67
51,"Floyd County, VA",2,42.13,25.87
51,"Floyd County, VA",3,50.34,33.37
51,"Floyd County, VA",4,59.57,41.97
51,"Floyd County, VA",5,67.72,50.38
51,"Floyd County, VA",6,75.6,59.16
51,"Floyd County, VA",7,79.19,63.35
51,"Floyd County, VA",8,78.79,62.59
51,"Floyd County, VA",9,72.37,55.69
51,"Floyd County, VA",10,62.15,44.57
51,"Floyd County, VA",11,52.07,35.47
51,"Floyd County, VA",12,41.95,27.07
51,"Floyd County, VA",,60.14,43.68
51,"Fluvanna County, VA",1,43.24,27.19
51,"Fluvanna County, VA",2,46.94,29.42
51,"Fluvanna County, VA",3,56.01,36.55
51,"Fluvanna County, VA",4,66.1,45.32
51,"Fluvanna County, VA",5,73.93,53.83
51,"Fluvanna County, VA",6,82.53,63.69
51,"Fluvanna County, VA",7,87.09,69.12
51,"Fluvanna County, VA",8,86.47,68.15
51,"Fluvanna County, VA",9,79.33,60.28
51,"Fluvanna County, VA",10,68.62,48.06
51,"Fluvanna County, VA",11,57.89,39.11
51,"Fluvanna County, VA",12,46.71,30.75
51,"Fluvanna County, VA",,66.33,47.71
51,"Franklin County, VA",1,42.7,27.78
51,"Franklin County, VA",2,46.35,29.7
51,"Franklin County, VA",3,55.02,37.23
51,"Franklin County, VA",4,64.68,45.86
51,"Franklin County, VA",5,72.82,54.49
51,"Franklin County, VA",6,81.07,63.84
51,"Franklin County, VA",7,85.01,68.45
51,"Franklin County, VA",8,84.45,67.68
51,"Franklin County, VA",9,77.51,60.33
51,"Franklin County, VA",10,66.96,48.68
51,"Franklin County, VA",11,56.32,39.34
51,"Franklin County, VA",12,45.53,31.07
51,"Franklin County, VA",,64.95,47.96
51,"Frederick County, VA",1,36.75,23.75
51,"Frederick County, VA",2,40.22,25.71
51,"Frederick County, VA",3,50.13,33.4
51,"Frederick County, VA",4,61.49,42.98
51,"Frederick County, VA",5,70.05,51.6
51,"Frederick County, VA",6,78.82,61.05
51,"Frederick County, VA",7,83.61,66.18
51,"Frederick County, VA",8,83.19,65.38
51,"Frederick County, VA",9,76.19,57.99
51,"Frederick County, VA",10,64.14,46.3
51,"Frederick County, VA",11,52.6,36.93
51,"Frederick County, VA",12,40.86,28.05
51,"Frederick County, VA",,61.6,45.04
51,"Giles County, VA",1,37.6,22.46
51,"Giles County, VA",2,41.22,24.64
51,"Giles County, VA",3,50.12,32.29
51,"Giles County, VA",4,59.85,41.2
51,"Giles County, VA",5,67.58,49.45
51,"Giles County, VA",6,75.31,58.22
51,"Giles County, VA",7,78.88,62.51
51,"Giles County, VA",8,78.62,61.6
51,"Giles County, VA",9,72.65,54.48
51,"Giles County, VA",10,62.71,43.47
51,"Giles County, VA",11,52.1,34.36
51,"Giles County, VA",12,41.18,25.96
51,"Giles County, VA",,59.9,42.64
51,"Gloucester County, VA",1,45.26,31.99
51,"Gloucester County, VA",2,47.75,32.88
51,"Gloucester County, VA",3,55.33,38.67
51,"Gloucester County, VA",4,64.95,46.66
51,"Gloucester County, VA",5,72.78,55.32
51,"Gloucester County, VA",6,81.25,65.25
51,"Gloucester County, VA",7,85.82,71.6
51,"Gloucester County, VA",8,84.46,70.9
51,"Gloucester County, VA",9,78.49,64.62
51,"Gloucester County, VA",10,68.92,53.4
51,"Gloucester County, VA",11,59.13,44.17
51,"Gloucester County, VA",12,49.12,35.75
51,"Gloucester County, VA",,66.19,51.03
51,"Goochland County, VA",1,43.71,27.26
51,"Goochland County, VA",2,47.35,29.04
51,"Goochland County, VA",3,56.37,36.18
51,"Goochland County, VA",4,66.63,44.94
51,"Goochland County, VA",5,74.25,53.33
51,"Goochland County, VA",6,82.79,63.32
51,"Goochland County, VA",7,87.52,69.2
51,"Goochland County, VA",8,86.63,68.06
51,"Goochland County, VA",9,79.65,60.14
51,"Goochland County, VA",10,69.17,47.83
51,"Goochland County, VA",11,58.42,38.93
51,"Goochland County, VA",12,47.26,30.82
51,"Goochland County, VA",,66.73,47.51
51,"Grayson County, VA",1,37.96,23.6
51,"Grayson County, VA",2,41.13,25.94
51,"Grayson County, VA",3,48.84,33.02
51,"Grayson County, VA",4,57.66,41.51
51,"Grayson County, VA",5,65.9,50.06
51,"Grayson County, VA",6,73.26,58.22
51,"Grayson County, VA",7,76.65,62.2
51,"Grayson County, VA",8,76.3,61.33
51,"Grayson County, VA",9,70.33,54.81
51,"Grayson County, VA",10,60.32,44.13
51,"Grayson County, VA",11,50.64,35.21
51,"Grayson County, VA",12,40.93,26.98
51,"Grayson County, VA",,58.41,43.17
51,"Greene County, VA",1,38.21,24.71
51,"Greene County, VA",2,41.61,26.72
51,"Greene County, VA",3,50.14,33.79
51,"Greene County, VA",4,60.46,42.9
51,"Greene County, VA",5,68.58,51.52
51,"Greene County, VA",6,77.21,60.69
51,"Greene County, VA",7,81.49,65.31
51,"Greene County, VA",8,81.16,64.63
51,"Greene County, VA",9,74.14,57.48
51,"Greene County, VA",10,63.01,46.14
51,"Greene County, VA",11,52.47,37.11
51,"Greene County, VA",12,41.77,28.34
51,"Greene County, VA",,60.94,45.03
51,"Greensville County, VA",1,46.7,29.72
51,"Greensville County, VA",2,50.25,31.51
51,"Greensville County, VA",3,58.43,38.27
51,"Greensville County, VA",4,67.84,46.74
51,"Greensville County, VA",5,75.67,55.55
51,"Greensville County, VA",6,84.07,65.36
51,"Greensville County, VA",7,88.44,71.1
51,"Greensville County, VA",8,87.43,69.81
51,"Greensville County, VA",9,80.87,62.29
51,"Greensville County, VA",10,70.44,49.76
51,"Greensville County, VA",11,60.6,40.76
51,"Greensville County, VA",12,50.13,32.78
51,"Greensville County, VA",,68.49,49.56
51,"Halifax County, VA",1,45.48,29.19
51,"Halifax County, VA",2,49.2,31.06
51,"Halifax County, VA",3,57.93,38.43
51,"Halifax County, VA",4,67.41,46.83
51,"Halifax County, VA",5,75.42,55.79
51,"Halifax County, VA",6,83.71,65.56
51,"Halifax County, VA",7,87.76,70.73
51,"Halifax County, VA",8,86.97,69.79
51,"Halifax County, VA",9,80.07,62.1
51,"Halifax County, VA",10,69.62,49.78
51,"Halifax County, VA",11,59.32,40.49
51,"Halifax County, VA",12,48.67,32.46
51,"Halifax County, VA",,67.72,49.44
51,"Hanover County, VA",1,43.61,27.64
51,"Hanover County, VA",2,47.13,29.23
51,"Hanover County, VA",3,56.17,36.27
51,"Hanover County, VA",4,66.52,45.05
51,"Hanover County, VA",5,74.18,53.41
51,"Hanover County, VA",6,82.74,63.41
51,"Hanover County, VA",7,87.4,69.36
51,"Hanover County, VA",8,86.51,68.22
51,"Hanover County, VA",9,79.59,60.38
51,"Hanover County, VA",10,69.09,48.18
51,"Hanover County, VA",11,58.42,39.25
51,"Hanover County, VA",12,47.25,31.2
51,"Hanover County, VA",,66.64,47.72
51,"Henrico County, VA",1,44.37,27.77
51,"Henrico County, VA",2,47.93,29.35
51,"Henrico County, VA",3,56.84,36.33
51,"Henrico County, VA",4,67.05,44.99
51,"Henrico County, VA",5,74.65,53.41
51,"Henrico County, VA",6,83.15,63.46
51,"Henrico County, VA",7,87.78,69.62
51,"Henrico County, VA",8,86.69,68.3
51,"Henrico County, VA",9,79.93,60.56
51,"Henrico County, VA",10,69.57,48.19
51,"Henrico County, VA",11,59.08,39.32
51,"Henrico County, VA",12,48.03,31.4
51,"Henrico County, VA",,67.18,47.82
51,"Henry County, VA",1,44.17,29.09
51,"Henry County, VA",2,47.89,31.01
51,"Henry County, VA",3,56.54,38.41
51,"Henry County, VA",4,66.07,46.93
51,"Henry County, VA",5,74.25,55.79
51,"Henry County, VA",6,82.38,65.17
51,"Henry County, VA",7,86.22,69.94
51,"Henry County, VA",8,85.51,69.1
